Position_data
Positionêî=	481
POSITION_TICKET	POSITION_TIME	POSITION_TIME_MSC	POSITION_TIME_UPDATE	POSITION_TIME_UPDATE_MSC	POSITION_TYPE	POSITION_MAGIC	POSITION_IDENTIFIER	POSITION_REASON	POSITION_VOLUME	POSITION_PRICE_OPEN	POSITION_SL	POSITION_TP	POSITION_PRICE_CURRENT	POSITION_SWAP	POSITION_PROFIT	POSITION_COMMENT	status	max_price	max_subtime	min_price	min_time	open_sigma_Fb	open_sigmaLb	open_bollinger_bandwide_Fb	open_bollinger_bandwide_Fb_o1	open_bollinger_bandwide_Fb_o2	open_bollinger_bandwide_Fb_o3	open_bollinger_bandwide_Fb_o4	open_bollinger_bandwide_Fb_o5	open_bollinger_bandwide_Lb	open_bollinger_bandwide_Lb_o1	open_bollinger_bandwide_Lb_o2	open_bollinger_bandwide_Lb_o3	open_bollinger_bandwide_Lb_o4	open_bollinger_bandwide_Lb_o5	open_katamuki_F	open_katamuki1_F	open_katamuki2_F	open_katamuki3_F	open_katamuki_L	open_katamuki1_L	open_katamuki2_L	open_katamuki3_L	open_katamuki_EMA_A	open_katamuki_EMA_A1	open_katamuki_EMA_A2	open_katamuki_EMA_B1	open_katamuki_EMA_B2	open_katamuki_EMA_C1	open_katamuki_EMA_C2	open_state_tyouki_chikou_innyou	open_state_tyouki_kumo_innyou	open_state_tanki__chikou_innyou	open_state_tanki__kumo_innyou	open_mode_span_pattern	max_sigma	min_sigma	agatte_sagaru	sagatte_agaru
800	2017.09.07 20:00	1504814400000	1504814400	1504814400000	POSITION_TYPE_SELL	16384	800	POSITION_REASON_EXPERT	0.10000	108.49100	108.70000	108.04100	108.53000	0.00000	-3.59000	404##0#0.0#	2	3.00000000	3600	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	0.00000000	3.00000000
802	2017.09.12 00:00	1505174400000	1505174400	1505174400000	POSITION_TYPE_BUY	16384	802	POSITION_REASON_EXPERT	0.10000	109.41000	109.17700	109.86000	109.36600	0.00000	36.34000	405##0#0.0#	2	39.90000000	50400	14.60000000	7200	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	22.60000000	54.50000000
806	2017.09.15 14:00	1505484000000	1505484000	1505484000000	POSITION_TYPE_BUY	16384	806	POSITION_REASON_EXPERT	0.10000	111.23300	111.03200	111.68300	111.24500	0.00000	1.08000	407##0#0.0#	2	1.20000000	3600	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	0.00000000	1.20000000
808	2017.10.09 03:00	1507518000000	1507518000	1507518000000	POSITION_TYPE_SELL	16384	808	POSITION_REASON_EXPERT	0.10000	112.54400	112.74600	112.09400	112.60800	0.00000	-11.01000	408##0#0.0#	2	13.60000000	28800	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	8.20000000	13.60000000
810	2017.10.16 23:00	1508194800000	1508194800	1508194800000	POSITION_TYPE_BUY	16384	810	POSITION_REASON_EXPERT	0.10000	112.17800	111.97700	112.62800	112.18600	-0.01000	29.77000	409##0#0.0#	2	33.50000000	129600	11.20000000	21600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	27.70000000	44.70000000
812	2017.10.25 21:00	1508965200000	1508965200	1508965200000	POSITION_TYPE_SELL	16384	812	POSITION_REASON_EXPERT	0.10000	113.76900	113.97000	113.31900	113.73400	0.00000	-14.83000	410##0#0.0#	2	16.80000000	75600	32.10000000	28800	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	32.10000000	48.90000000
814	2017.10.27 06:00	1509084000000	1509084000	1509084000000	POSITION_TYPE_BUY	16384	814	POSITION_REASON_EXPERT	0.10000	114.15000	113.94800	114.60000	114.09500	0.00000	-4.03000	411##0#0.0#	2	5.40000000	14400	5.50000000	3600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	10.00000000	10.90000000
816	2017.10.27 19:00	1509130800000	1509130800	1509130800000	POSITION_TYPE_SELL	16384	816	POSITION_REASON_EXPERT	0.10000	113.83500	114.03600	113.38500	113.98200	0.00000	18.66000	412##0#0.0#	2	14.60000000	3600	25.20000000	241200	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	39.80000000	14.60000000
818	2017.10.31 14:00	1509458400000	1509458400	1509458400000	POSITION_TYPE_BUY	16384	818	POSITION_REASON_EXPERT	0.10000	113.36900	113.16800	113.81900	113.32500	0.00000	24.99000	413##0#0.0#	2	33.00000000	28800	4.40000000	3600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	7.00000000	37.40000000
820	2017.11.08 14:00	1510149600000	1510149600	1510149600000	POSITION_TYPE_SELL	16384	820	POSITION_REASON_EXPERT	0.10000	113.60600	113.80700	113.15600	113.46000	0.00000	-15.20000	414##0#0.0#	2	17.20000000	25200	14.70000000	3600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	14.70000000	31.90000000
822	2017.11.20 23:00	1511218800000	1511218800	1511218800000	POSITION_TYPE_BUY	16384	822	POSITION_REASON_EXPERT	0.10000	112.63500	112.43300	113.08500	112.61800	-0.01000	-7.11000	415##0#0.0#	2	0.00000000	0	10.90000000	25200	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	10.90000000	7.70000000
824	2017.11.22 18:00	1511373600000	1511373600	1511373600000	POSITION_TYPE_SELL	16384	824	POSITION_REASON_EXPERT	0.10000	111.62100	111.82200	111.17100	111.63000	0.00000	10.85000	416##0#0.0#	2	0.80000000	3600	12.30000000	10800	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	13.10000000	0.80000000
830	2017.12.04 03:00	1512356400000	1512356400	1512356400000	POSITION_TYPE_BUY	16384	830	POSITION_REASON_EXPERT	0.10000	112.74600	112.54500	113.19600	112.68700	0.00000	-11.01000	419##0#0.0#	2	24.30000000	25200	12.40000000	68400	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	36.70000000	30.20000000
832	2017.12.13 07:00	1513148400000	1513148400	1513148400000	POSITION_TYPE_SELL	16384	832	POSITION_REASON_EXPERT	0.10000	113.33400	113.53500	112.88400	113.32100	0.00000	18.21000	420##0#0.0#	2	10.40000000	10800	29.20000000	39600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	39.60000000	15.90000000
834	2017.12.19 19:00	1513710000000	1513710000	1513710000000	POSITION_TYPE_BUY	16384	834	POSITION_REASON_EXPERT	0.10000	112.98900	112.78700	113.43900	113.04300	0.00000	37.56000	421##0#0.0#	2	42.60000000	97200	13.40000000	21600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	18.80000000	56.00000000
836	2017.12.29 15:00	1514559600000	1514559600	1514559600000	POSITION_TYPE_SELL	16384	836	POSITION_REASON_EXPERT	0.10000	112.55200	112.75400	112.10200	112.56000	0.00000	-5.33000	422##0#0.0#	2	13.20000000	14400	4.90000000	7200	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	18.10000000	18.10000000
838	2018.01.04 17:00	1515085200000	1515085200	1515085200000	POSITION_TYPE_BUY	16384	838	POSITION_REASON_EXPERT	0.10000	112.82300	112.62100	113.27300	112.77400	0.00000	36.30000	423##0#0.0#	2	41.10000000	72000	10.30000000	21600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	10.40000000	51.40000000
840	2018.01.08 16:00	1515427200000	1515427200	1515427200000	POSITION_TYPE_SELL	16384	840	POSITION_REASON_EXPERT	0.10000	112.92800	113.12900	112.47800	112.97900	0.00000	-16.00000	424##0#0.0#	2	15.50000000	14400	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	2.50000000	15.50000000
844	2018.01.12 23:00	1515798000000	1515798000	1515798000000	POSITION_TYPE_SELL	16384	844	POSITION_REASON_EXPERT	0.10000	111.03000	111.23100	110.58000	111.09100	-0.05000	31.62000	426##0#0.0#	2	10.90000000	183600	35.10000000	201600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	46.00000000	10.90000000
846	2018.01.17 23:00	1516230000000	1516230000	1516230000000	POSITION_TYPE_BUY	16384	846	POSITION_REASON_EXPERT	0.10000	111.12000	110.91900	111.57000	111.26000	-0.03000	1.53000	427##0#0.0#	2	32.60000000	25200	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	32.00000000	32.60000000
848	2018.01.19 12:00	1516363200000	1516363200	1516363200000	POSITION_TYPE_SELL	16384	848	POSITION_REASON_EXPERT	0.10000	110.63500	110.83600	110.18500	110.66400	0.00000	-12.73000	428##0#0.0#	2	14.00000000	39600	7.20000000	25200	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	14.20000000	21.20000000
850	2018.02.01 11:00	1517482800000	1517482800	1517482800000	POSITION_TYPE_BUY	16384	850	POSITION_REASON_EXPERT	0.10000	109.53900	109.33800	109.98900	109.63000	0.00000	-9.87000	429##0#0.0#	2	14.10000000	10800	10.80000000	18000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	24.90000000	14.10000000
852	2018.02.06 00:00	1517875200000	1517875200	1517875200000	POSITION_TYPE_SELL	16384	852	POSITION_REASON_EXPERT	0.10000	109.07600	109.29200	108.62600	109.13200	0.00000	2.11000	430##0#0.0#	2	5.50000000	3600	2.40000000	7200	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	7.90000000	5.50000000
854	2018.02.20 07:00	1519110000000	1519110000	1519110000000	POSITION_TYPE_BUY	16384	854	POSITION_REASON_EXPERT	0.10000	106.79000	106.58700	107.24000	106.83800	0.00000	32.48000	431##0#0.0#	2	39.00000000	18000	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	12.40000000	39.00000000
856	2018.03.02 14:00	1519999200000	1519999200	1519999200000	POSITION_TYPE_SELL	16384	856	POSITION_REASON_EXPERT	0.10000	105.42700	105.62800	104.97700	105.37700	0.00000	-3.98000	432##0#0.0#	2	4.10000000	14400	6.90000000	10800	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	6.90000000	11.00000000
858	2018.03.13 13:00	1520946000000	1520946000	1520946000000	POSITION_TYPE_BUY	16384	858	POSITION_REASON_EXPERT	0.10000	107.19700	106.99600	107.64700	107.18700	0.00000	-0.93000	433##0#0.0#	2	0.00000000	0	1.00000000	3600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	1.00000000	0.00000000
860	2018.03.14 19:00	1521054000000	1521054000	1521054000000	POSITION_TYPE_SELL	16384	860	POSITION_REASON_EXPERT	0.10000	106.25700	106.45900	105.80700	106.33600	0.00000	26.23000	434##0#0.0#	2	7.80000000	3600	39.20000000	28800	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	47.00000000	16.00000000
864	2018.03.22 04:00	1521691200000	1521691200	1521691200000	POSITION_TYPE_SELL	16384	864	POSITION_REASON_EXPERT	0.10000	105.68100	105.88400	105.23100	105.70700	0.00000	-8.41000	436##0#0.0#	2	8.80000000	10800	0.40000000	7200	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	2.80000000	9.20000000
866	2018.03.27 00:00	1522108800000	1522108800	1522108800000	POSITION_TYPE_BUY	16384	866	POSITION_REASON_EXPERT	0.10000	105.40800	105.19800	105.85800	105.46100	0.00000	34.13000	437##0#0.0#	2	36.10000000	54000	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	21.90000000	36.10000000
868	2018.04.27 18:00	1524852000000	1524852000	1524852000000	POSITION_TYPE_SELL	16384	868	POSITION_REASON_EXPERT	0.10000	109.07300	109.27400	108.62300	109.11700	0.00000	-16.11000	438##0#0.0#	2	17.40000000	234000	5.20000000	14400	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	9.50000000	22.60000000
870	2018.05.01 13:00	1525179600000	1525179600	1525179600000	POSITION_TYPE_BUY	16384	870	POSITION_REASON_EXPERT	0.10000	109.63300	109.43100	110.08300	109.64400	0.00000	-10.04000	439##0#0.0#	2	34.40000000	104400	11.00000000	172800	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	45.40000000	39.40000000
872	2018.05.03 19:00	1525374000000	1525374000	1525374000000	POSITION_TYPE_SELL	16384	872	POSITION_REASON_EXPERT	0.10000	109.04800	109.24900	108.59800	109.14800	0.00000	-5.68000	440##0#0.0#	2	18.70000000	7200	24.40000000	75600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	43.10000000	38.20000000
